sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Bogota,2021-11-25,3.0,32.0,1.0,29.0,-8.0,8.0
Bogota,2021-11-26,7.0,40.0,3.0,43.0,0.0,7.0
Bogota,2021-11-27,15.0,43.0,15.0,58.0,24.0,0.0
Bogota,2021-11-28,17.0,38.0,12.0,63.0,31.0,0.0
Bogota,2021-11-29,6.0,38.0,7.0,38.0,-3.0,7.0
Bogota,2021-11-30,14.0,51.0,10.0,47.0,0.0,7.0
Bogota,2021-12-01,12.0,47.0,12.0,45.0,-6.0,5.0
Bogota,2021-12-02,18.0,52.0,18.0,38.0,-6.0,5.0
Bogota,2021-12-03,21.0,59.0,15.0,51.0,0.0,4.0
Bogota,2021-12-04,19.0,50.0,23.0,63.0,24.0,-2.0
Bogota,2021-12-05,21.0,46.0,19.0,74.0,37.0,-1.0
Bogota,2021-12-06,13.0,47.0,16.0,44.0,-4.0,6.0
Bogota,2021-12-07,20.0,66.0,39.0,61.0,1.0,1.0
Bogota,2021-12-08,-7.0,22.0,4.0,-15.0,-64.0,17.0
Bogota,2021-12-09,10.0,39.0,14.0,37.0,-3.0,5.0
Bogota,2021-12-10,8.0,42.0,11.0,47.0,4.0,5.0
Bogota,2021-12-11,15.0,43.0,18.0,58.0,31.0,-1.0
Bogota,2021-12-12,20.0,38.0,17.0,70.0,47.0,-1.0
Bogota,2021-12-13,10.0,40.0,13.0,42.0,0.0,6.0
Bogota,2021-12-14,15.0,47.0,16.0,55.0,4.0,6.0
Bogota,2021-12-15,18.0,49.0,18.0,45.0,-2.0,4.0
Bogota,2021-12-16,27.0,56.0,24.0,37.0,-2.0,3.0
Bogota,2021-12-17,19.0,53.0,20.0,32.0,5.0,3.0
Bogota,2021-12-18,26.0,54.0,25.0,48.0,33.0,-4.0
Bogota,2021-12-19,38.0,56.0,26.0,74.0,52.0,-5.0
Bogota,2021-12-20,24.0,53.0,15.0,29.0,-2.0,4.0
Bogota,2021-12-21,32.0,67.0,22.0,38.0,1.0,3.0
Bogota,2021-12-22,30.0,67.0,26.0,30.0,-6.0,2.0
Bogota,2021-12-23,39.0,81.0,32.0,27.0,-9.0,0.0
Bogota,2021-12-24,13.0,88.0,27.0,12.0,-29.0,5.0
Bogota,2021-12-25,-48.0,-28.0,-29.0,-40.0,-59.0,9.0
Bogota,2021-12-26,-1.0,17.0,-8.0,17.0,25.0,-1.0
Bogota,2021-12-27,6.0,35.0,1.0,7.0,-16.0,7.0
Bogota,2021-12-28,10.0,41.0,3.0,15.0,-13.0,7.0
Bogota,2021-12-29,10.0,45.0,8.0,9.0,-19.0,5.0
Bogota,2021-12-30,14.0,55.0,12.0,3.0,-25.0,2.0
Bogota,2021-12-31,-20.0,45.0,-6.0,-19.0,-51.0,7.0
Bogota,2022-01-01,-67.0,-51.0,-47.0,-53.0,-69.0,10.0
Bogota,2022-01-02,-30.0,-11.0,-28.0,-9.0,-6.0,-2.0
Bogota,2022-01-03,-16.0,15.0,-18.0,-15.0,-37.0,9.0
Bogota,2022-01-04,-11.0,24.0,-13.0,-8.0,-29.0,10.0
Bogota,2022-01-05,-13.0,20.0,-12.0,-11.0,-30.0,10.0
Bogota,2022-01-06,-12.0,20.0,-11.0,-14.0,-30.0,11.0
Bogota,2022-01-07,-17.0,19.0,-13.0,-9.0,-25.0,12.0
Bogota,2022-01-08,-18.0,11.0,-15.0,-5.0,-1.0,5.0
Bogota,2022-01-09,-17.0,3.0,-11.0,6.0,17.0,2.0
Bogota,2022-01-10,-29.0,4.0,-15.0,-40.0,-68.0,21.0
Bogota,2022-01-11,-8.0,30.0,-7.0,7.0,-11.0,10.0
Bogota,2022-01-12,-10.0,25.0,-4.0,1.0,-14.0,11.0
Bogota,2022-01-13,-8.0,24.0,-6.0,-2.0,-15.0,11.0
Bogota,2022-01-14,-10.0,26.0,-7.0,3.0,-7.0,12.0
Bogota,2022-01-15,2.0,34.0,5.0,12.0,20.0,4.0
Bogota,2022-01-16,-1.0,28.0,6.0,18.0,29.0,4.0
Bogota,2022-01-17,-4.0,31.0,0.0,8.0,-8.0,10.0
Bogota,2022-01-18,0.0,38.0,4.0,16.0,-5.0,10.0
Bogota,2022-01-19,-2.0,31.0,6.0,14.0,-10.0,10.0
Bogota,2022-01-20,2.0,33.0,8.0,11.0,-10.0,10.0
Bogota,2022-01-21,-1.0,32.0,5.0,16.0,-3.0,11.0
Bogota,2022-01-22,5.0,34.0,6.0,24.0,22.0,4.0
Bogota,2022-01-23,3.0,29.0,2.0,27.0,28.0,4.0
Bogota,2022-01-24,0.0,33.0,8.0,23.0,-5.0,9.0
Bogota,2022-01-25,3.0,39.0,9.0,26.0,-2.0,9.0
Bogota,2022-01-26,-3.0,30.0,5.0,18.0,-8.0,9.0
Bogota,2022-01-27,3.0,35.0,14.0,17.0,-7.0,8.0
Bogota,2022-01-28,-1.0,31.0,4.0,18.0,0.0,9.0
Bogota,2022-01-29,14.0,45.0,18.0,30.0,25.0,2.0
Bogota,2022-01-30,14.0,43.0,18.0,36.0,31.0,2.0
Bogota,2022-01-31,10.0,48.0,18.0,29.0,-1.0,7.0
Bogota,2022-02-01,8.0,48.0,14.0,36.0,2.0,7.0
Bogota,2022-02-02,6.0,46.0,20.0,32.0,-3.0,6.0
Bogota,2022-02-03,8.0,44.0,22.0,27.0,-3.0,6.0
Bogota,2022-02-04,3.0,38.0,15.0,35.0,4.0,7.0
Bogota,2022-02-05,12.0,43.0,13.0,38.0,25.0,2.0
Bogota,2022-02-06,12.0,43.0,12.0,40.0,29.0,2.0
Bogota,2022-02-07,4.0,40.0,15.0,38.0,1.0,6.0
Bogota,2022-02-08,2.0,38.0,8.0,41.0,3.0,7.0
Bogota,2022-02-09,-2.0,31.0,9.0,35.0,-1.0,6.0
Bogota,2022-02-10,2.0,32.0,14.0,32.0,-2.0,6.0
Bogota,2022-02-11,0.0,32.0,11.0,43.0,7.0,6.0
Bogota,2022-02-12,13.0,42.0,21.0,40.0,27.0,2.0
Bogota,2022-02-13,8.0,34.0,12.0,39.0,29.0,2.0
Bogota,2022-02-14,3.0,34.0,13.0,42.0,6.0,6.0
Bogota,2022-02-15,7.0,45.0,15.0,47.0,10.0,5.0
Bogota,2022-02-16,4.0,40.0,18.0,44.0,5.0,5.0
Bogota,2022-02-17,8.0,44.0,23.0,38.0,5.0,4.0
Bogota,2022-02-18,5.0,41.0,19.0,43.0,13.0,5.0
Bogota,2022-02-19,12.0,43.0,19.0,39.0,29.0,1.0
Bogota,2022-02-20,8.0,38.0,15.0,39.0,30.0,2.0
Bogota,2022-02-21,0.0,34.0,13.0,41.0,9.0,5.0
Bogota,2022-02-22,3.0,38.0,12.0,44.0,14.0,5.0
Bogota,2022-02-23,-1.0,34.0,16.0,34.0,8.0,5.0
Bogota,2022-02-24,-3.0,26.0,4.0,27.0,7.0,5.0
Bogota,2022-02-25,-1.0,31.0,7.0,40.0,16.0,5.0
Bogota,2022-02-26,11.0,43.0,18.0,37.0,31.0,1.0
Bogota,2022-02-27,4.0,34.0,5.0,35.0,28.0,2.0
Bogota,2022-02-28,-1.0,34.0,0.0,41.0,12.0,6.0
Bogota,2022-03-01,9.0,53.0,16.0,48.0,17.0,4.0
Bogota,2022-03-02,2.0,42.0,17.0,34.0,10.0,4.0
Bogota,2022-03-03,3.0,36.0,12.0,29.0,10.0,4.0
Bogota,2022-03-04,4.0,37.0,14.0,40.0,19.0,4.0
Bogota,2022-03-05,11.0,39.0,10.0,40.0,30.0,0.0
Bogota,2022-03-06,7.0,35.0,0.0,39.0,28.0,2.0
Bogota,2022-03-07,1.0,33.0,5.0,39.0,15.0,5.0
Bogota,2022-03-08,11.0,42.0,16.0,48.0,20.0,4.0
Bogota,2022-03-09,-2.0,28.0,9.0,29.0,14.0,4.0
Bogota,2022-03-10,-1.0,25.0,7.0,22.0,13.0,5.0
Bogota,2022-03-11,8.0,40.0,10.0,30.0,21.0,4.0
Bogota,2022-03-12,-4.0,19.0,-5.0,25.0,31.0,4.0
Bogota,2022-03-13,22.0,58.0,39.0,49.0,32.0,2.0
Bogota,2022-03-14,-9.0,16.0,-7.0,29.0,17.0,6.0
Bogota,2022-03-15,3.0,38.0,8.0,37.0,22.0,5.0
Bogota,2022-03-16,-2.0,30.0,7.0,30.0,15.0,4.0
Bogota,2022-03-17,3.0,32.0,13.0,26.0,15.0,3.0
Bogota,2022-03-18,1.0,32.0,11.0,33.0,21.0,4.0
Bogota,2022-03-19,4.0,30.0,12.0,30.0,26.0,-1.0
Bogota,2022-03-20,-5.0,10.0,-5.0,28.0,21.0,0.0
Bogota,2022-03-21,-17.0,13.0,-3.0,-30.0,-66.0,17.0
Bogota,2022-03-22,-4.0,28.0,4.0,35.0,22.0,4.0
Bogota,2022-03-23,-8.0,21.0,4.0,28.0,16.0,5.0
Bogota,2022-03-24,-3.0,22.0,7.0,21.0,15.0,4.0
Bogota,2022-03-25,-4.0,24.0,6.0,28.0,23.0,5.0
Bogota,2022-03-26,4.0,29.0,12.0,28.0,34.0,2.0
Bogota,2022-03-27,0.0,24.0,6.0,30.0,28.0,3.0
Bogota,2022-03-28,-4.0,23.0,4.0,29.0,20.0,5.0
Bogota,2022-03-29,-3.0,25.0,2.0,32.0,24.0,5.0
Bogota,2022-03-30,-5.0,23.0,2.0,23.0,14.0,5.0
Bogota,2022-03-31,4.0,34.0,13.0,24.0,17.0,3.0
Bogota,2022-04-01,4.0,33.0,13.0,29.0,25.0,4.0
Bogota,2022-04-02,11.0,37.0,17.0,32.0,32.0,0.0
Bogota,2022-04-03,7.0,30.0,10.0,36.0,27.0,1.0
Bogota,2022-04-04,1.0,30.0,8.0,33.0,19.0,4.0
Bogota,2022-04-05,-1.0,31.0,2.0,35.0,23.0,6.0
Bogota,2022-04-06,-5.0,27.0,7.0,23.0,14.0,7.0
Bogota,2022-04-07,-2.0,23.0,6.0,25.0,15.0,4.0
Bogota,2022-04-08,2.0,29.0,11.0,36.0,22.0,4.0
Bogota,2022-04-09,6.0,31.0,16.0,36.0,33.0,0.0
Bogota,2022-04-10,0.0,19.0,6.0,37.0,31.0,1.0
Bogota,2022-04-11,-2.0,24.0,1.0,14.0,-5.0,7.0
Bogota,2022-04-12,0.0,27.0,1.0,16.0,-5.0,7.0
Bogota,2022-04-13,2.0,34.0,5.0,11.0,-18.0,4.0
Bogota,2022-04-14,-28.0,5.0,-3.0,-36.0,-72.0,15.0
Bogota,2022-04-15,-50.0,-26.0,-19.0,-50.0,-78.0,26.0
Bogota,2022-04-16,-26.0,-5.0,-19.0,-15.0,-25.0,6.0
Bogota,2022-04-17,-18.0,3.0,-20.0,18.0,17.0,1.0
Bogota,2022-04-18,-12.0,9.0,-14.0,31.0,13.0,5.0
Bogota,2022-04-19,-6.0,23.0,-6.0,40.0,21.0,5.0
Bogota,2022-04-20,-7.0,21.0,-1.0,34.0,15.0,5.0
Bogota,2022-04-21,0.0,25.0,9.0,28.0,16.0,4.0
Bogota,2022-04-22,-3.0,22.0,5.0,38.0,24.0,5.0
Bogota,2022-04-23,2.0,22.0,5.0,33.0,35.0,2.0
Bogota,2022-04-24,0.0,17.0,-5.0,37.0,30.0,4.0
Bogota,2022-04-25,-4.0,21.0,-2.0,38.0,20.0,6.0
Bogota,2022-04-26,-2.0,24.0,0.0,40.0,25.0,5.0
Bogota,2022-04-27,-10.0,13.0,-7.0,33.0,18.0,5.0
Bogota,2022-04-28,-9.0,20.0,-6.0,3.0,2.0,11.0
Bogota,2022-04-29,4.0,30.0,9.0,34.0,23.0,4.0
Bogota,2022-04-30,16.0,39.0,14.0,46.0,34.0,0.0
Bogota,2022-05-01,17.0,42.0,19.0,51.0,31.0,0.0
Bogota,2022-05-02,3.0,34.0,8.0,41.0,21.0,4.0
Bogota,2022-05-03,4.0,37.0,10.0,42.0,26.0,4.0
Bogota,2022-05-04,1.0,28.0,9.0,34.0,19.0,4.0
Bogota,2022-05-05,0.0,24.0,-1.0,30.0,17.0,4.0
Bogota,2022-05-06,4.0,31.0,6.0,37.0,25.0,4.0
Bogota,2022-05-07,8.0,31.0,-1.0,37.0,32.0,1.0
Bogota,2022-05-08,19.0,41.0,8.0,46.0,32.0,0.0
Bogota,2022-05-09,-3.0,24.0,-2.0,32.0,21.0,5.0
Bogota,2022-05-10,-2.0,27.0,-3.0,40.0,25.0,5.0
Bogota,2022-05-11,-3.0,24.0,2.0,36.0,18.0,4.0
Bogota,2022-05-12,0.0,24.0,6.0,29.0,18.0,3.0
Bogota,2022-05-13,-1.0,26.0,4.0,41.0,23.0,4.0
Bolivar,2020-02-15,-3.75,-1.3333333333333333,-23.25,-10.5,9.25,-0.3333333333333333
Bolivar,2020-02-16,-5.0,2.3333333333333335,-20.375,-13.5,-0.5,-1.0
Bolivar,2020-02-17,-2.0,3.0,-16.5,-4.0,19.4,-1.25
Bolivar,2020-02-18,-3.5,-2.6666666666666665,-13.333333333333334,-3.5,18.4,-1.5
Bolivar,2020-02-19,-4.0,-4.666666666666667,-13.833333333333334,0.0,13.8,-1.5
Bolivar,2020-02-20,-5.666666666666667,-4.666666666666667,-13.166666666666666,1.0,7.4,-0.25
Bolivar,2020-02-21,-9.0,-5.0,-10.75,4.5,9.8,-0.5
Bolivar,2020-02-22,-14.0,-7.333333333333333,-12.5,0.5,5.5,-0.6666666666666666
Bolivar,2020-02-23,-12.666666666666666,-9.666666666666666,-16.444444444444443,-13.0,-2.75,1.0
Bolivar,2020-02-24,-5.0,-4.0,-18.285714285714285,-1.0,15.4,-0.75
Bolivar,2020-02-25,-6.0,-4.0,-17.166666666666668,2.0,8.0,-1.25
Bolivar,2020-02-26,-5.0,-0.3333333333333333,-11.666666666666666,-0.5,15.2,-2.25
Bolivar,2020-02-27,-5.0,0.3333333333333333,-13.714285714285714,0.0,14.0,-1.25
Bolivar,2020-02-28,2.6666666666666665,2.3333333333333335,-21.25,1.5,17.4,-1.75
Bolivar,2020-02-29,0.5,6.0,-20.125,-7.5,8.25,-1.6666666666666667
Bolivar,2020-03-01,-1.0,6.666666666666667,-17.88888888888889,-15.0,2.5,0.5
Bolivar,2020-03-02,-0.5,7.0,-18.0,-1.5,22.8,-2.0
Bolivar,2020-03-03,0.5,-1.6666666666666667,-15.857142857142858,-2.0,21.4,-2.25
Bolivar,2020-03-04,0.0,-0.6666666666666666,-13.571428571428571,-6.0,17.6,-1.75
Bolivar,2020-03-05,-2.5,-2.6666666666666665,-11.428571428571429,2.0,16.0,-2.0
Bolivar,2020-03-06,-4.0,-3.75,-20.625,-5.0,17.6,-1.75
Bolivar,2020-03-07,-3.25,-2.0,-17.75,-11.5,8.75,0.0
Bolivar,2020-03-08,2.3333333333333335,-0.6666666666666666,-15.625,-12.0,2.75,1.0
Bolivar,2020-03-09,-7.0,-4.333333333333333,-20.142857142857142,-6.0,21.0,-1.25
Bolivar,2020-03-10,-6.0,-8.666666666666666,-17.285714285714285,-10.5,21.2,-1.0
Bolivar,2020-03-11,-5.5,-5.333333333333333,-16.714285714285715,-7.0,16.2,-1.75
Bolivar,2020-03-12,-10.0,-7.666666666666667,-12.857142857142858,-6.0,15.2,-1.0
Bolivar,2020-03-13,-15.0,-7.0,-21.0,-15.5,13.2,-0.5
Bolivar,2020-03-14,-11.0,-2.0,-24.0,-20.5,8.5,0.6666666666666666
Bolivar,2020-03-15,-22.0,-0.6666666666666666,-24.0,-23.5,-2.75,4.0
Bolivar,2020-03-16,-24.5,-2.3333333333333335,-28.714285714285715,-14.5,-5.0,5.0
Bolivar,2020-03-17,-42.5,-16.666666666666668,-34.375,-30.0,-17.2,12.0
Bolivar,2020-03-18,-47.0,-20.0,-35.125,-40.0,-27.2,14.333333333333334
Bolivar,2020-03-19,-55.0,-24.333333333333332,-33.125,-44.0,-28.8,16.0
Bolivar,2020-03-20,-51.666666666666664,-23.666666666666668,-44.75,-53.5,-31.8,17.0
Bolivar,2020-03-21,-75.5,-64.66666666666667,-47.875,-79.5,-53.2,27.5
Bolivar,2020-03-22,-79.0,-68.0,-59.25,-81.5,-51.25,22.5
Bolivar,2020-03-23,-89.5,-69.33333333333333,-65.71428571428571,-88.0,-67.33333333333333,33.5
Bolivar,2020-03-24,-74.0,-47.0,-50.625,-72.0,-50.0,23.666666666666668
Bolivar,2020-03-25,-84.0,-67.75,-70.28571428571429,-87.0,-68.0,29.5
Bolivar,2020-03-26,-84.0,-65.0,-67.42857142857143,-86.5,-67.5,29.5
Bolivar,2020-03-27,-84.0,-62.75,-69.75,-88.5,-65.33333333333333,31.5
Bolivar,2020-03-28,-81.33333333333333,-59.5,-67.0,-88.5,-60.6,26.5
Bolivar,2020-03-29,-85.66666666666667,-69.0,-67.85714285714286,-92.5,-57.5,22.0
Bolivar,2020-03-30,-83.0,-63.0,-63.42857142857143,-87.5,-63.833333333333336,29.5
Bolivar,2020-03-31,-82.0,-61.333333333333336,-62.714285714285715,-87.5,-62.333333333333336,29.0
Bolivar,2020-04-01,-81.0,-59.666666666666664,-65.125,-86.5,-65.16666666666667,28.5
Bolivar,2020-04-02,-81.5,-59.666666666666664,-64.75,-86.5,-64.16666666666667,29.0
Bolivar,2020-04-03,-82.0,-58.25,-67.5,-88.0,-62.0,30.5
Bolivar,2020-04-04,-79.0,-58.25,-69.0,-88.5,-59.4,26.5
Bolivar,2020-04-05,-85.0,-68.66666666666667,-68.22222222222223,-92.5,-56.0,22.0
Bolivar,2020-04-06,-81.0,-60.333333333333336,-62.625,-86.5,-62.333333333333336,28.0
Bolivar,2020-04-07,-80.5,-58.666666666666664,-62.5,-86.5,-62.666666666666664,27.5
Bolivar,2020-04-08,-79.5,-56.0,-59.25,-86.5,-62.833333333333336,26.5
Bolivar,2020-04-09,-86.5,-65.66666666666667,-66.71428571428571,-91.0,-73.66666666666667,31.0
Bolivar,2020-04-10,-90.5,-73.5,-76.0,-94.5,-75.71428571428571,35.0
Bolivar,2020-04-11,-84.0,-64.0,-66.57142857142857,-90.5,-61.2,27.5
Bolivar,2020-04-12,-86.66666666666667,-73.33333333333333,-70.25,-94.5,-57.5,22.5
Bolivar,2020-04-13,-82.5,-64.33333333333333,-61.375,-88.5,-59.833333333333336,29.0
Bolivar,2020-04-14,-82.5,-68.0,-62.75,-88.0,-61.5,29.0
Bolivar,2020-04-15,-78.5,-58.0,-61.0,-87.5,-59.333333333333336,27.666666666666668
Bolivar,2020-04-16,-83.5,-64.66666666666667,-62.25,-87.0,-61.0,29.0
Bolivar,2020-04-17,-75.66666666666667,-56.5,-65.75,-87.5,-57.0,30.5
Bolivar,2020-04-18,-77.75,-60.25,-67.5,-89.5,-57.0,26.0
Bolivar,2020-04-19,-84.33333333333333,-66.0,-63.55555555555556,-92.5,-50.5,21.5
Bolivar,2020-04-20,-83.0,-64.33333333333333,-60.25,-87.5,-56.166666666666664,28.5
Bolivar,2020-04-21,-81.0,-63.333333333333336,-64.14285714285714,-87.0,-57.5,28.333333333333332
Bolivar,2020-04-22,-72.33333333333333,-64.66666666666667,-59.25,-87.0,-56.333333333333336,28.333333333333332
Bolivar,2020-04-23,-81.0,-61.666666666666664,-60.125,-86.0,-56.833333333333336,28.0
Bolivar,2020-04-24,-74.66666666666667,-58.75,-64.875,-88.0,-54.166666666666664,29.5
Bolivar,2020-04-25,-74.75,-55.5,-65.625,-88.0,-51.75,25.0
Bolivar,2020-04-26,-84.66666666666667,-69.66666666666667,-63.55555555555556,-92.5,-47.0,21.5
Bolivar,2020-04-27,-79.5,-60.333333333333336,-58.75,-85.0,-49.0,27.333333333333332
Bolivar,2020-04-28,-73.5,-52.666666666666664,-53.875,-83.0,-50.666666666666664,25.333333333333332
Bolivar,2020-04-29,-67.33333333333333,-54.333333333333336,-56.25,-85.0,-49.833333333333336,26.666666666666668
Bolivar,2020-04-30,-61.333333333333336,-40.666666666666664,-54.75,-81.0,-50.5,24.333333333333332
Bolivar,2020-05-01,-82.0,-79.5,-63.42857142857143,-94.5,-68.83333333333333,37.5
Bolivar,2020-05-02,-67.75,-45.5,-61.25,-84.5,-47.25,22.5
Bolivar,2020-05-03,-93.0,-90.0,-62.0,-95.0,-58.75,25.0
Bolivar,2020-05-04,-70.5,-41.333333333333336,-52.375,-81.5,-46.333333333333336,25.0
Bolivar,2020-05-05,-73.5,-47.0,-52.625,-83.0,-46.166666666666664,25.0
Bolivar,2020-05-06,-63.666666666666664,-41.666666666666664,-44.75,-81.0,-46.333333333333336,24.333333333333332
Bolivar,2020-05-07,-74.0,-46.333333333333336,-49.285714285714285,-82.5,-47.833333333333336,25.666666666666668
Bolivar,2020-05-08,-74.0,-40.25,-52.25,-83.5,-48.4,26.333333333333332
Bolivar,2020-05-09,-67.33333333333333,-41.75,-57.125,-84.0,-44.75,22.333333333333332
Bolivar,2020-05-10,-89.66666666666667,-87.0,-62.125,-93.5,-61.0,23.5
Bolivar,2020-05-11,-75.0,-45.0,-48.875,-82.0,-45.333333333333336,25.0
Bolivar,2020-05-12,-73.5,-46.0,-45.57142857142857,-83.0,-44.666666666666664,25.333333333333332
Bolivar,2020-05-13,-73.5,-49.0,-46.0,-83.0,-45.666666666666664,25.0
Bolivar,2020-05-14,-74.0,-47.333333333333336,-46.0,-80.0,-47.0,24.333333333333332
Bolivar,2020-05-15,-74.0,-44.0,-51.875,-83.5,-46.6,26.0
Bolivar,2020-05-16,-65.66666666666667,-43.0,-54.125,-84.0,-42.25,22.666666666666668
Bolivar,2020-05-17,-90.66666666666667,-88.0,-63.888888888888886,-93.5,-59.25,24.5
Bolivar,2020-05-18,-71.0,-41.0,-46.25,-79.5,-40.666666666666664,24.333333333333332
Bolivar,2020-05-19,-72.5,-45.333333333333336,-50.714285714285715,-81.0,-44.0,25.333333333333332
Bolivar,2020-05-20,-71.5,-44.666666666666664,-46.75,-81.5,-43.666666666666664,25.0
Bolivar,2020-05-21,-72.5,-42.333333333333336,-49.0,-81.5,-45.833333333333336,24.666666666666668
Bolivar,2020-05-22,-73.0,-32.0,-47.625,-82.5,-40.5,25.0
Bolivar,2020-05-23,-78.33333333333333,-59.5,-58.625,-84.0,-45.6,22.0
Bolivar,2020-05-24,-92.5,-87.66666666666667,-66.25,-93.5,-60.0,24.5
Bolivar,2020-05-25,-93.0,-87.66666666666667,-61.5,-94.0,-72.83333333333333,35.0
Bolivar,2020-05-26,-69.0,-34.666666666666664,-41.57142857142857,-80.5,-39.666666666666664,22.333333333333332
Bolivar,2020-05-27,-69.5,-39.0,-43.57142857142857,-80.0,-43.166666666666664,23.333333333333332
Bolivar,2020-05-28,-69.5,-37.0,-39.714285714285715,-79.0,-41.833333333333336,23.666666666666668
Bolivar,2020-05-29,-62.0,-27.0,-46.25,-80.0,-41.833333333333336,24.0
Bolivar,2020-05-30,-80.75,-70.75,-58.666666666666664,-89.5,-51.4,28.5
Bolivar,2020-05-31,-89.33333333333333,-84.66666666666667,-66.0,-93.5,-51.25,23.5
Bolivar,2020-06-01,-67.0,-30.666666666666668,-40.125,-76.0,-38.166666666666664,23.333333333333332
Bolivar,2020-06-02,-68.5,-35.333333333333336,-45.857142857142854,-79.5,-38.5,23.333333333333332
Bolivar,2020-06-03,-61.333333333333336,-40.666666666666664,-46.42857142857143,-79.5,-41.333333333333336,23.333333333333332
Bolivar,2020-06-04,-61.666666666666664,-38.333333333333336,-41.142857142857146,-77.0,-39.333333333333336,23.333333333333332
Bolivar,2020-06-05,-71.5,-35.5,-47.75,-80.5,-37.5,25.0
Bolivar,2020-06-06,-71.25,-56.0,-54.125,-82.0,-38.75,21.5
Bolivar,2020-06-07,-82.0,-69.66666666666667,-57.22222222222222,-90.0,-40.5,19.5
Bolivar,2020-06-08,-69.0,-35.333333333333336,-43.375,-79.0,-27.75,23.0
Bolivar,2020-06-09,-70.5,-43.333333333333336,-45.714285714285715,-80.0,-31.0,23.333333333333332
Bolivar,2020-06-10,-70.5,-45.0,-49.142857142857146,-80.0,-36.75,22.666666666666668
Bolivar,2020-06-11,-69.5,-38.666666666666664,-39.714285714285715,-78.5,-32.5,23.333333333333332
Bolivar,2020-06-12,-62.666666666666664,-31.666666666666668,-44.5,-80.0,-27.75,24.0
Bolivar,2020-06-13,-67.25,-51.0,-52.5,-80.0,-28.428571428571427,20.5
Bolivar,2020-06-14,-78.0,-65.0,-57.111111111111114,-89.0,-27.0,18.5
Bolivar,2020-06-15,-83.0,-68.33333333333333,-57.25,-89.0,-56.75,29.5
Bolivar,2020-06-16,-67.5,-36.333333333333336,-42.57142857142857,-79.0,-28.5,21.333333333333332
Bolivar,2020-06-17,-62.333333333333336,-37.333333333333336,-45.142857142857146,-78.5,-32.0,22.666666666666668
Bolivar,2020-06-18,-61.666666666666664,-35.333333333333336,-43.75,-78.0,-32.875,22.333333333333332
Bolivar,2020-06-19,-58.666666666666664,-23.333333333333332,-44.0,-80.0,-27.0,21.666666666666668
Bolivar,2020-06-20,-70.25,-57.5,-53.375,-83.0,-30.0,22.0
Bolivar,2020-06-21,-79.33333333333333,-68.0,-57.111111111111114,-90.0,-30.0,19.5
Bolivar,2020-06-22,-84.0,-71.66666666666667,-57.833333333333336,-90.0,-58.75,30.0
Bolivar,2020-06-23,-68.5,-35.0,-40.57142857142857,-80.0,-31.5,21.666666666666668
Bolivar,2020-06-24,-66.5,-35.333333333333336,-37.57142857142857,-78.5,-32.25,17.0
Bolivar,2020-06-25,-62.666666666666664,-37.333333333333336,-41.42857142857143,-79.5,-34.375,22.0
Bolivar,2020-06-26,-63.0,-29.666666666666668,-47.625,-80.5,-30.0,23.666666666666668
Bolivar,2020-06-27,-70.33333333333333,-51.0,-52.375,-81.5,-32.0,19.5
Bolivar,2020-06-28,-76.33333333333333,-62.666666666666664,-58.888888888888886,-80.0,-32.833333333333336,19.0
Bolivar,2020-06-29,-81.0,-66.0,-58.25,-88.5,-58.625,29.0
Bolivar,2020-06-30,-65.5,-30.0,-39.714285714285715,-79.5,-29.75,21.0
Bolivar,2020-07-01,-57.0,-27.666666666666668,-41.0,-79.5,-30.875,21.333333333333332
Bolivar,2020-07-02,-60.333333333333336,-31.666666666666668,-41.57142857142857,-79.0,-33.75,22.666666666666668
Bolivar,2020-07-03,-56.666666666666664,-15.666666666666666,-41.875,-80.0,-27.5,21.0
Bolivar,2020-07-04,-77.5,-67.5,-53.375,-89.0,-39.857142857142854,27.5
Bolivar,2020-07-05,-87.0,-81.33333333333333,-56.55555555555556,-93.0,-39.0,23.0
Bolivar,2020-07-06,-57.0,-21.666666666666668,-45.833333333333336,-80.0,-28.875,20.666666666666668
Bolivar,2020-07-07,-65.0,-34.0,-42.714285714285715,-80.5,-33.625,21.666666666666668
Bolivar,2020-07-08,-63.333333333333336,-39.0,-44.0,-80.5,-34.5,22.0
Bolivar,2020-07-09,-61.0,-32.666666666666664,-41.857142857142854,-79.5,-33.875,22.0
Bolivar,2020-07-10,-62.0,-31.333333333333332,-45.0,-81.5,-30.625,23.0
Bolivar,2020-07-11,-68.0,-52.25,-51.0,-83.5,-32.333333333333336,20.5
Bolivar,2020-07-12,-76.66666666666667,-63.333333333333336,-56.77777777777778,-75.33333333333333,-32.0,18.0
Bolivar,2020-07-13,-66.0,-33.0,-41.42857142857143,-79.5,-29.875,21.666666666666668
Bolivar,2020-07-14,-56.666666666666664,-40.333333333333336,-47.857142857142854,-81.5,-33.5,22.333333333333332
Bolivar,2020-07-15,-65.5,-35.0,-44.714285714285715,-81.0,-31.875,21.333333333333332
Bolivar,2020-07-16,-58.0,-39.333333333333336,-48.42857142857143,-80.5,-36.375,22.666666666666668
Bolivar,2020-07-17,-56.0,-32.0,-47.5,-82.0,-32.875,22.666666666666668
